time	ctime	afmax	afmean	afrms	afxa	afya	aasp	efsp	aaxsx	efxsx	aaxsy	efxsy	efxs	ektc	ekrc	ekac	ekte	ekre	ekae	cft	sfxy	sfth	cmf	afxrms	afyrms	afzrms	ekrate	efktc	efkte	efkrate	cut	scix	sthe	sad	srd	crpm	ccrpm	cfr	ccfr	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	echtlevel	easp	easpfq	esound	esoundfq	
260402 18:28:24.030	250.800						7.815	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.062	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	678.000	848.000	41.451	34.831	-3.333	3.000	15.000	600.000	331.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.130	250.900						8.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.062	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	678.000	848.000	42.341	33.690	-3.333	3.000	15.000	600.000	331.000	1.000	6.000	8.000	37.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.230	251.000						7.768	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.062	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	678.000	848.000	42.786	33.119	-3.333	3.000	15.000	600.000	331.000	1.000	6.000	8.000	38.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.330	251.100						7.952	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.063	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	689.000	848.000	43.000	32.845	-1.995	3.000	15.000	600.000	332.000	1.000	2.000	1.000	71.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.430	251.200						8.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.491	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	5402.000	848.000	43.000	32.845	4.954	3.000	15.000	600.000	332.000	1.000	3.000	2.000	6.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.530	251.300						7.731	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	29.000	848.000	43.000	32.845	5.842	3.000	15.000	600.000	333.000	1.000	4.000	3.000	53.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.630	251.400						8.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.271	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	2983.000	848.000	43.000	32.845	10.000	3.000	15.000	600.000	333.000	1.000	4.000	3.000	7.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.730	251.500						8.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.254	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	2795.000	848.000	40.545	34.756	10.000	3.000	15.000	600.000	334.000	1.000	14.000	6.000	35.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.830	251.600						7.702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.901	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	9913.000	848.000	30.260	42.762	10.000	3.000	15.000	600.000	334.000	1.000	17.000	18.000	44.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:24.930	251.700						8.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.154	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	1695.000	848.000	29.954	43.000	8.135	3.000	15.000	600.000	335.000	1.000	3.000	1.000	36.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.030	251.800						7.948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.317	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	3486.000	848.000	29.954	43.000	5.026	3.000	15.000	600.000	335.000	1.000	4.000	6.000	47.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.130	251.900						7.771	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	0.000	400.000	29.954	43.000	5.000	3.000	15.000	600.000	336.000	1.000	5.000	7.000	35.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.230	252.000						8.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	183.333				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5500.000	5500.000	0.000	400.000	29.954	43.000	5.000	3.000	15.000	600.000	336.000	1.000	5.000	6.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.330	252.100						7.848	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	24.000	400.000	29.954	43.000	4.722	3.000	15.000	600.000	336.000	1.000	5.000	6.000	21.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.430	252.200						7.859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	4.210	3.000	15.000	600.000	336.000	1.000	5.000	5.000	29.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.530	252.300						8.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	3.527	3.000	15.000	600.000	336.000	1.000	4.000	5.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.630	252.400						7.762	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	3.186	3.000	15.000	600.000	336.000	1.000	4.000	5.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.730	252.500						7.966	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	2.503	3.000	15.000	600.000	336.000	1.000	4.000	5.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.830	252.600						8.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	2.162	3.000	15.000	600.000	336.000	1.000	4.000	5.000	29.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:25.930	252.700						7.710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	1.479	3.000	15.000	600.000	336.000	1.000	4.000	5.000	29.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.030	252.800						8.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	0.967	3.000	15.000	600.000	336.000	1.000	4.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.130	252.900						8.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	0.455	3.000	15.000	600.000	336.000	1.000	4.000	4.000	29.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.230	253.000						7.722	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	-0.057	3.000	15.000	600.000	336.000	1.000	4.000	4.000	29.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.330	253.100						8.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	-0.569	3.000	15.000	600.000	336.000	1.000	4.000	4.000	29.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.430	253.200						7.921	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	-1.081	3.000	15.000	600.000	336.000	1.000	4.000	5.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.530	253.300						7.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	-1.763	3.000	15.000	600.000	336.000	1.000	4.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.630	253.400						8.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	-2.105	3.000	15.000	600.000	336.000	1.000	4.000	5.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.730	253.500						7.869	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	400.000	29.954	43.000	-2.787	3.000	15.000	600.000	336.000	1.000	4.000	5.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:28:26.830	253.600						7.849	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	183.333				0.000	0.000	0.000	0.000	1	0.000	0.000	0.000	0.000	5500.000	5500.000	320.000	848.000	29.954	43.000	-3.129	3.000	15.000	600.000	337.000	1.000	4.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
